longitude,latitude,week,abundance,species,species_id
-67.79,10.25,2023-03-08,1.582,Grey Plover,1
-67.79,32.02,2023-03-08,1.575,Grey Plover,1
-77.01,15.69,2023-03-08,1.573,Grey Plover,1
-58.57,13.57,2023-03-08,1.57,Grey Plover,1
-61.24,35.65,2023-03-08,1.569,Grey Plover,1
-78.71,17.08,2023-03-08,1.563,Grey Plover,1
-1.09,50.58,2023-03-08,1.547,Grey Plover,1
0.12,49.49,2023-03-08,1.54,Grey Plover,1
-90.83,33.05,2023-03-08,1.536,Grey Plover,1
-58.09,12.39,2023-03-08,1.534,Grey Plover,1
0.61,49.02,2023-03-08,1.528,Grey Plover,1
-66.82,28.04,2023-03-08,1.519,Grey Plover,1
-72.4,31.41,2023-03-08,1.51,Grey Plover,1
-80.4,27.18,2023-03-08,1.509,Grey Plover,1
-76.52,31.41,2023-03-08,1.506,Grey Plover,1
-62.7,34.86,2023-03-08,1.506,Grey Plover,1
-78.95,20.53,2023-03-08,1.497,Grey Plover,1
-77.25,15.69,2023-03-08,1.496,Grey Plover,1
-53.97,20.98,2023-03-08,1.485,Grey Plover,1
-74.34,31.61,2023-03-08,1.478,Grey Plover,1
-79.43,28.25,2023-03-08,1.471,Grey Plover,1
-78.22,30.57,2023-03-08,1.468,Grey Plover,1
-68.28,9.78,2023-03-08,1.468,Grey Plover,1
1.09,48.54,2023-03-08,1.467,Grey Plover,1
-59.54,13.34,2023-03-08,1.451,Grey Plover,1
-54.69,12.39,2023-03-08,1.439,Grey Plover,1
-68.76,31.61,2023-03-08,1.435,Grey Plover,1
-76.52,15.45,2023-03-08,1.43,Grey Plover,1
-62.46,13.1,2023-03-08,1.421,Grey Plover,1
-67.31,26.96,2023-03-08,1.42,Grey Plover,1
-69.49,-7.14,2023-03-08,1.416,Grey Plover,1
-64.88,28.04,2023-03-08,1.393,Grey Plover,1
-63.67,27.18,2023-03-08,1.391,Grey Plover,1
99.32,26.31,2023-03-08,1.383,Grey Plover,1
-64.64,33.86,2023-03-08,1.383,Grey Plover,1
-91.8,35.06,2023-03-08,1.38,Grey Plover,1
1.33,47.89,2023-03-08,1.371,Grey Plover,1
-5.94,37.98,2023-03-08,1.37,Grey Plover,1
-61.24,23.23,2023-03-08,1.37,Grey Plover,1
0.61,40.79,2023-03-08,1.366,Grey Plover,1
-79.19,29.73,2023-03-08,1.364,Grey Plover,1
-63.18,-17.78,2023-03-08,1.36,Grey Plover,1
-80.65,26.09,2023-03-08,1.356,Grey Plover,1
-69.49,-7.38,2023-03-08,1.355,Grey Plover,1
-91.08,33.45,2023-03-08,1.336,Grey Plover,1
-67.31,29.1,2023-03-08,1.331,Grey Plover,1
-69.49,-6.65,2023-03-08,1.328,Grey Plover,1
2.06,48.05,2023-03-08,1.327,Grey Plover,1
-65.12,33.05,2023-03-08,1.326,Grey Plover,1
-79.43,29.52,2023-03-08,1.32,Grey Plover,1
-93.74,37.98,2023-03-08,1.311,Grey Plover,1
-66.34,-12.63,2023-03-08,1.296,Grey Plover,1
-93.26,34.26,2023-03-08,1.293,Grey Plover,1
-2.3,49.65,2023-03-08,1.28,Grey Plover,1
-74.83,31.61,2023-03-08,1.278,Grey Plover,1
-1.58,45.39,2023-03-08,1.273,Grey Plover,1
-77.74,15.92,2023-03-08,1.269,Grey Plover,1
-64.88,33.65,2023-03-08,1.268,Grey Plover,1
-55.66,20.07,2023-03-08,1.265,Grey Plover,1
-5.46,38.17,2023-03-08,1.258,Grey Plover,1
-2.06,45.73,2023-03-08,1.257,Grey Plover,1
-93.02,29.95,2023-03-08,1.25,Grey Plover,1
44.51,26.53,2023-03-08,1.245,Grey Plover,1
-65.37,33.05,2023-03-08,1.245,Grey Plover,1
-67.06,29.95,2023-03-08,1.24,Grey Plover,1
-63.43,34.46,2023-03-08,1.238,Grey Plover,1
-93.26,34.46,2023-03-08,1.236,Grey Plover,1
-63.91,26.96,2023-03-08,1.232,Grey Plover,1
-77.98,30.78,2023-03-08,1.231,Grey Plover,1
-0.85,44.53,2023-03-08,1.226,Grey Plover,1
-1.82,45.56,2023-03-08,1.225,Grey Plover,1
44.75,26.74,2023-03-08,1.223,Grey Plover,1
-69.0,-3.51,2023-03-08,1.221,Grey Plover,1
-74.34,14.52,2023-03-08,1.216,Grey Plover,1
-94.47,40.97,2023-03-08,1.215,Grey Plover,1
-2.55,42.96,2023-03-08,1.212,Grey Plover,1
-79.19,29.95,2023-03-08,1.211,Grey Plover,1
-78.22,30.36,2023-03-08,1.211,Grey Plover,1
-94.47,38.55,2023-03-08,1.205,Grey Plover,1
-90.35,45.22,2023-03-08,1.2,Grey Plover,1
-6.67,39.31,2023-03-08,1.2,Grey Plover,1
0.85,47.89,2023-03-08,1.199,Grey Plover,1
0.61,48.05,2023-03-08,1.198,Grey Plover,1
-92.53,29.1,2023-03-08,1.193,Grey Plover,1
-61.0,23.45,2023-03-08,1.188,Grey Plover,1
-76.52,31.61,2023-03-08,1.186,Grey Plover,1
-93.5,39.49,2023-03-08,1.184,Grey Plover,1
-0.12,49.33,2023-03-08,1.182,Grey Plover,1
1.09,47.56,2023-03-08,1.178,Grey Plover,1
-76.28,31.61,2023-03-08,1.174,Grey Plover,1
-62.94,24.56,2023-03-08,1.167,Grey Plover,1
-65.37,30.36,2023-03-08,1.163,Grey Plover,1
-6.91,42.42,2023-03-08,1.161,Grey Plover,1
-68.76,9.3,2023-03-08,1.16,Grey Plover,1
-58.82,38.17,2023-03-08,1.159,Grey Plover,1
-63.91,28.89,2023-03-08,1.159,Grey Plover,1
-68.52,24.78,2023-03-08,1.155,Grey Plover,1
-67.31,29.73,2023-03-08,1.146,Grey Plover,1
59.79,23.23,2023-03-08,1.144,Grey Plover,1
2.55,48.38,2023-03-08,1.124,Grey Plover,1
-2.3,46.57,2023-03-08,1.123,Grey Plover,1
-93.26,32.64,2023-03-08,1.114,Grey Plover,1
-61.24,14.05,2023-03-08,1.109,Grey Plover,1
-80.65,26.31,2023-03-08,1.107,Grey Plover,1
-64.64,24.56,2023-03-08,1.106,Grey Plover,1
-78.95,30.16,2023-03-08,1.105,Grey Plover,1
-72.16,31.2,2023-03-08,1.099,Grey Plover,1
9.34,44.01,2023-03-08,1.096,Grey Plover,1
-68.52,-7.86,2023-03-08,1.094,Grey Plover,1
-93.74,39.31,2023-03-08,1.093,Grey Plover,1
-63.18,28.68,2023-03-08,1.09,Grey Plover,1
-62.94,34.86,2023-03-08,1.088,Grey Plover,1
-72.16,31.82,2023-03-08,1.087,Grey Plover,1
-54.69,12.63,2023-03-08,1.086,Grey Plover,1
-54.45,12.39,2023-03-08,1.081,Grey Plover,1
-0.85,44.36,2023-03-08,1.081,Grey Plover,1
-76.77,21.21,2023-03-08,1.077,Grey Plover,1
-60.03,22.11,2023-03-08,1.077,Grey Plover,1
-55.42,20.75,2023-03-08,1.076,Grey Plover,1
3.27,42.96,2023-03-08,1.076,Grey Plover,1
-2.06,46.57,2023-03-08,1.076,Grey Plover,1
-55.91,12.63,2023-03-08,1.069,Grey Plover,1
0.61,40.97,2023-03-08,1.064,Grey Plover,1
-0.12,49.49,2023-03-08,1.064,Grey Plover,1
-62.94,34.66,2023-03-15,15.316,Grey Plover,1
-93.5,37.21,2023-03-15,14.669,Grey Plover,1
-63.91,34.26,2023-03-15,14.562,Grey Plover,1
-80.16,18.24,2023-03-15,13.716,Grey Plover,1
-93.5,37.02,2023-03-15,12.773,Grey Plover,1
-60.27,36.04,2023-03-15,11.246,Grey Plover,1
-92.77,29.95,2023-03-15,10.603,Grey Plover,1
-73.37,31.2,2023-03-15,10.49,Grey Plover,1
-92.77,30.16,2023-03-15,9.935,Grey Plover,1
-79.92,18.24,2023-03-15,9.506,Grey Plover,1
-59.79,36.24,2023-03-15,9.448,Grey Plover,1
-79.92,27.61,2023-03-15,8.743,Grey Plover,1
-64.88,33.45,2023-03-15,8.559,Grey Plover,1
-93.26,37.4,2023-03-15,8.377,Grey Plover,1
-73.13,31.2,2023-03-15,8.294,Grey Plover,1
0.12,49.02,2023-03-15,7.926,Grey Plover,1
-93.5,37.4,2023-03-15,7.888,Grey Plover,1
-93.26,37.21,2023-03-15,7.887,Grey Plover,1
0.12,49.33,2023-03-15,7.661,Grey Plover,1
-92.77,30.36,2023-03-15,7.047,Grey Plover,1
-79.68,18.24,2023-03-15,6.367,Grey Plover,1
1.09,48.38,2023-03-15,6.345,Grey Plover,1
0.36,49.02,2023-03-15,6.231,Grey Plover,1
-60.03,36.24,2023-03-15,6.024,Grey Plover,1
-6.67,40.97,2023-03-15,5.966,Grey Plover,1
-59.79,36.43,2023-03-15,5.846,Grey Plover,1
-74.34,14.75,2023-03-15,5.638,Grey Plover,1
-79.43,18.01,2023-03-15,5.455,Grey Plover,1
-64.88,33.25,2023-03-15,5.425,Grey Plover,1
-72.88,31.2,2023-03-15,5.353,Grey Plover,1
-80.16,27.39,2023-03-15,5.297,Grey Plover,1
-73.85,31.2,2023-03-15,5.206,Grey Plover,1
-71.91,32.02,2023-03-15,5.095,Grey Plover,1
-78.95,29.73,2023-03-15,4.997,Grey Plover,1
-72.64,31.2,2023-03-15,4.93,Grey Plover,1
34.32,-4.48,2023-03-15,4.774,Grey Plover,1
-71.67,31.82,2023-03-15,4.756,Grey Plover,1
-73.61,31.2,2023-03-15,4.703,Grey Plover,1
-74.1,14.75,2023-03-15,4.63,Grey Plover,1
-72.4,30.99,2023-03-15,4.444,Grey Plover,1
33.84,-5.69,2023-03-15,4.301,Grey Plover,1
34.56,-3.76,2023-03-15,4.234,Grey Plover,1
-63.18,34.66,2023-03-15,4.209,Grey Plover,1
-73.85,31.41,2023-03-15,4.182,Grey Plover,1
-59.79,13.1,2023-03-15,4.162,Grey Plover,1
-64.15,34.06,2023-03-15,4.154,Grey Plover,1
2.3,48.21,2023-03-15,4.147,Grey Plover,1
-74.34,14.99,2023-03-15,4.128,Grey Plover,1
0.61,48.21,2023-03-15,4.03,Grey Plover,1
0.85,48.38,2023-03-15,4.021,Grey Plover,1
-75.55,31.61,2023-03-15,3.898,Grey Plover,1
-91.8,34.86,2023-03-15,3.851,Grey Plover,1
-80.16,18.47,2023-03-15,3.845,Grey Plover,1
-71.67,32.23,2023-03-15,3.781,Grey Plover,1
-93.5,37.6,2023-03-15,3.731,Grey Plover,1
1.82,48.05,2023-03-15,3.709,Grey Plover,1
-71.43,32.23,2023-03-15,3.691,Grey Plover,1
-71.43,32.02,2023-03-15,3.677,Grey Plover,1
-65.12,33.25,2023-03-15,3.637,Grey Plover,1
1.09,48.05,2023-03-15,3.604,Grey Plover,1
-70.94,32.23,2023-03-15,3.593,Grey Plover,1
0.36,49.17,2023-03-15,3.582,Grey Plover,1
-72.16,30.99,2023-03-15,3.54,Grey Plover,1
-72.16,31.61,2023-03-15,3.464,Grey Plover,1
-71.91,31.82,2023-03-15,3.442,Grey Plover,1
-75.31,14.99,2023-03-15,3.419,Grey Plover,1
-71.67,32.02,2023-03-15,3.418,Grey Plover,1
34.32,-4.24,2023-03-15,3.38,Grey Plover,1
-75.8,31.61,2023-03-15,3.33,Grey Plover,1
-91.32,33.25,2023-03-15,3.324,Grey Plover,1
-93.02,29.95,2023-03-15,3.289,Grey Plover,1
-6.91,39.31,2023-03-15,3.24,Grey Plover,1
-78.95,29.95,2023-03-15,3.192,Grey Plover,1
-74.34,14.28,2023-03-15,3.178,Grey Plover,1
-64.64,33.65,2023-03-15,3.16,Grey Plover,1
-80.16,27.61,2023-03-15,3.144,Grey Plover,1
-72.64,31.41,2023-03-15,3.142,Grey Plover,1
0.61,48.38,2023-03-15,3.108,Grey Plover,1
-71.19,32.23,2023-03-15,3.097,Grey Plover,1
-79.43,18.24,2023-03-15,3.022,Grey Plover,1
-88.17,46.74,2023-03-15,3.005,Grey Plover,1
-0.61,47.73,2023-03-15,2.89,Grey Plover,1
-72.4,31.2,2023-03-15,2.878,Grey Plover,1
34.08,-4.97,2023-03-15,2.831,Grey Plover,1
-93.26,37.6,2023-03-15,2.81,Grey Plover,1
34.08,-4.72,2023-03-15,2.775,Grey Plover,1
-79.43,28.68,2023-03-15,2.77,Grey Plover,1
-69.0,-7.62,2023-03-15,2.671,Grey Plover,1
0.61,47.73,2023-03-15,2.662,Grey Plover,1
-6.91,39.49,2023-03-15,2.631,Grey Plover,1
-65.61,28.04,2023-03-15,2.629,Grey Plover,1
2.79,48.21,2023-03-15,2.626,Grey Plover,1
-74.34,15.22,2023-03-15,2.615,Grey Plover,1
-68.03,31.82,2023-03-15,2.583,Grey Plover,1
-78.22,30.36,2023-03-15,2.573,Grey Plover,1
-79.19,29.52,2023-03-15,2.554,Grey Plover,1
-78.46,30.36,2023-03-15,2.552,Grey Plover,1
-79.43,28.89,2023-03-15,2.537,Grey Plover,1
-67.31,30.36,2023-03-15,2.526,Grey Plover,1
-93.74,38.17,2023-03-15,2.483,Grey Plover,1
-90.59,45.05,2023-03-15,2.458,Grey Plover,1
-92.29,28.68,2023-03-15,2.457,Grey Plover,1
-6.67,42.24,2023-03-15,2.408,Grey Plover,1
-79.43,29.1,2023-03-15,2.398,Grey Plover,1
2.55,48.21,2023-03-15,2.368,Grey Plover,1
-94.71,38.55,2023-03-15,2.355,Grey Plover,1
-78.71,30.16,2023-03-15,2.339,Grey Plover,1
-80.4,26.74,2023-03-15,2.329,Grey Plover,1
-2.3,49.33,2023-03-15,2.307,Grey Plover,1
-77.98,30.57,2023-03-15,2.277,Grey Plover,1
-92.77,29.73,2023-03-15,2.273,Grey Plover,1
-79.68,27.82,2023-03-15,2.261,Grey Plover,1
96.65,25.44,2023-03-15,2.258,Grey Plover,1
34.32,-4.0,2023-03-15,2.255,Grey Plover,1
-79.19,17.78,2023-03-15,2.253,Grey Plover,1
-80.16,27.18,2023-03-15,2.237,Grey Plover,1
-92.53,28.89,2023-03-15,2.233,Grey Plover,1
-71.91,31.41,2023-03-15,2.199,Grey Plover,1
-94.47,38.93,2023-03-15,2.195,Grey Plover,1
-61.0,12.63,2023-03-15,2.192,Grey Plover,1
-80.65,25.87,2023-03-15,2.181,Grey Plover,1
-93.74,39.12,2023-03-15,2.123,Grey Plover,1
-79.43,28.46,2023-03-15,2.11,Grey Plover,1
-62.94,34.86,2023-03-15,2.057,Grey Plover,1
-63.43,34.46,2023-03-15,2.051,Grey Plover,1
-68.52,31.61,2023-03-15,2.05,Grey Plover,1
-74.58,14.52,2023-03-15,2.05,Grey Plover,1
-78.71,20.53,2023-03-15,2.046,Grey Plover,1
-5.7,35.45,2023-03-15,2.014,Grey Plover,1
-59.79,23.67,2023-03-15,1.983,Grey Plover,1
-74.1,14.05,2023-03-15,1.982,Grey Plover,1
-92.53,30.36,2023-03-15,1.976,Grey Plover,1
-74.58,15.22,2023-03-15,1.96,Grey Plover,1
-64.4,28.89,2023-03-15,1.941,Grey Plover,1
-75.55,14.99,2023-03-15,1.94,Grey Plover,1
-80.4,26.96,2023-03-15,1.934,Grey Plover,1
-69.25,-7.38,2023-03-15,1.922,Grey Plover,1
-69.97,-5.45,2023-03-15,1.921,Grey Plover,1
-67.06,28.25,2023-03-15,1.918,Grey Plover,1
-71.91,31.2,2023-03-15,1.895,Grey Plover,1
-66.82,28.04,2023-03-15,1.884,Grey Plover,1
-67.31,31.41,2023-03-15,1.858,Grey Plover,1
-69.49,-6.41,2023-03-15,1.844,Grey Plover,1
-93.74,37.02,2023-03-15,1.838,Grey Plover,1
-60.76,12.63,2023-03-15,1.831,Grey Plover,1
-62.7,34.86,2023-03-15,1.821,Grey Plover,1
-93.74,38.93,2023-03-15,1.813,Grey Plover,1
-67.55,24.34,2023-03-15,1.813,Grey Plover,1
0.12,49.49,2023-03-15,1.779,Grey Plover,1
-68.76,-7.62,2023-03-15,1.778,Grey Plover,1
-65.12,25.0,2023-03-15,1.757,Grey Plover,1
-80.4,26.53,2023-03-15,1.755,Grey Plover,1
-74.1,31.61,2023-03-15,1.754,Grey Plover,1
0.61,49.02,2023-03-15,1.751,Grey Plover,1
-61.24,35.65,2023-03-15,1.748,Grey Plover,1
-93.74,37.21,2023-03-15,1.74,Grey Plover,1
2.55,48.38,2023-03-15,1.739,Grey Plover,1
-79.43,28.25,2023-03-15,1.735,Grey Plover,1
-1.33,46.57,2023-03-15,1.734,Grey Plover,1
-59.54,13.1,2023-03-15,1.731,Grey Plover,1
-1.09,44.88,2023-03-15,1.727,Grey Plover,1
-79.92,18.47,2023-03-15,1.709,Grey Plover,1
1.09,47.89,2023-03-15,1.703,Grey Plover,1
-67.79,32.02,2023-03-15,1.679,Grey Plover,1
-68.52,-8.1,2023-03-15,1.674,Grey Plover,1
-75.07,14.99,2023-03-15,1.663,Grey Plover,1
-76.77,31.2,2023-03-15,1.651,Grey Plover,1
-69.73,-5.69,2023-03-15,1.647,Grey Plover,1
-5.21,35.85,2023-03-15,1.642,Grey Plover,1
-73.13,31.41,2023-03-15,1.639,Grey Plover,1
-58.57,13.57,2023-03-15,1.628,Grey Plover,1
-68.76,31.61,2023-03-15,1.618,Grey Plover,1
-67.06,28.68,2023-03-15,1.615,Grey Plover,1
-74.34,31.61,2023-03-15,1.614,Grey Plover,1
-6.18,37.98,2023-03-15,1.613,Grey Plover,1
-77.49,30.78,2023-03-15,1.607,Grey Plover,1
-69.25,-4.0,2023-03-15,1.595,Grey Plover,1
-6.67,39.12,2023-03-15,1.591,Grey Plover,1
-63.18,-17.78,2023-03-15,1.577,Grey Plover,1
-69.0,24.56,2023-03-15,1.541,Grey Plover,1
-78.95,20.53,2023-03-15,1.535,Grey Plover,1
-65.12,33.05,2023-03-15,1.534,Grey Plover,1
-91.8,35.06,2023-03-15,1.52,Grey Plover,1
-76.52,31.41,2023-03-15,1.52,Grey Plover,1
-94.71,38.36,2023-03-15,1.509,Grey Plover,1
-91.8,33.25,2023-03-15,1.502,Grey Plover,1
-93.26,32.43,2023-03-15,1.491,Grey Plover,1
-54.69,19.84,2023-03-15,1.49,Grey Plover,1
-74.83,31.61,2023-03-15,1.478,Grey Plover,1
3.52,42.78,2023-03-15,1.477,Grey Plover,1
-80.65,26.09,2023-03-15,1.476,Grey Plover,1
1.09,48.54,2023-03-15,1.475,Grey Plover,1
-79.43,29.31,2023-03-15,1.473,Grey Plover,1
-80.4,27.18,2023-03-15,1.472,Grey Plover,1
-72.4,31.41,2023-03-15,1.453,Grey Plover,1
-90.83,33.05,2023-03-15,1.442,Grey Plover,1
-92.53,29.1,2023-03-15,1.438,Grey Plover,1
2.06,48.05,2023-03-15,1.43,Grey Plover,1
-78.95,17.55,2023-03-15,1.424,Grey Plover,1
-69.49,-7.38,2023-03-15,1.414,Grey Plover,1
-5.46,38.17,2023-03-15,1.412,Grey Plover,1
0.36,48.21,2023-03-15,1.406,Grey Plover,1
-66.34,-12.63,2023-03-15,1.403,Grey Plover,1
-58.82,38.17,2023-03-15,1.402,Grey Plover,1
-67.31,26.96,2023-03-15,1.396,Grey Plover,1
-0.85,44.71,2023-03-15,1.385,Grey Plover,1
44.51,26.53,2023-03-15,1.382,Grey Plover,1
-77.49,15.69,2023-03-15,1.382,Grey Plover,1
0.61,40.97,2023-03-15,1.378,Grey Plover,1
-2.3,49.65,2023-03-15,1.375,Grey Plover,1
-1.09,50.58,2023-03-15,1.357,Grey Plover,1
-67.79,10.25,2023-03-15,1.355,Grey Plover,1
-4.73,36.82,2023-03-15,1.348,Grey Plover,1
-67.31,29.1,2023-03-15,1.347,Grey Plover,1
-80.4,18.24,2023-03-15,1.344,Grey Plover,1
59.79,23.23,2023-03-15,1.338,Grey Plover,1
-68.28,9.78,2023-03-15,1.323,Grey Plover,1
-93.74,37.98,2023-03-15,1.318,Grey Plover,1
-63.67,34.26,2023-03-15,1.312,Grey Plover,1
-90.35,45.22,2023-03-15,1.308,Grey Plover,1
0.61,40.79,2023-03-15,1.307,Grey Plover,1
-69.49,-7.14,2023-03-15,1.306,Grey Plover,1
-77.74,30.78,2023-03-15,1.304,Grey Plover,1
-5.94,37.98,2023-03-15,1.302,Grey Plover,1
-55.66,20.07,2023-03-15,1.299,Grey Plover,1
-53.97,20.98,2023-03-15,1.297,Grey Plover,1
-79.19,29.73,2023-03-15,1.294,Grey Plover,1
-67.06,30.99,2023-03-15,1.29,Grey Plover,1
-61.49,35.45,2023-03-15,1.266,Grey Plover,1
-58.57,38.36,2023-03-15,1.264,Grey Plover,1
-78.22,30.57,2023-03-15,1.262,Grey Plover,1
-79.19,18.01,2023-03-15,1.258,Grey Plover,1
60.27,24.12,2023-03-15,1.255,Grey Plover,1
-72.16,32.02,2023-03-15,1.253,Grey Plover,1
-64.64,24.56,2023-03-15,1.253,Grey Plover,1
-79.43,29.52,2023-03-15,1.252,Grey Plover,1
-0.12,49.33,2023-03-15,1.252,Grey Plover,1
60.27,23.89,2023-03-15,1.246,Grey Plover,1
2.79,48.38,2023-03-15,1.244,Grey Plover,1
-92.53,30.16,2023-03-15,1.225,Grey Plover,1
68.28,10.01,2023-03-15,1.22,Grey Plover,1
1.33,47.89,2023-03-15,1.219,Grey Plover,1
-76.52,15.45,2023-03-15,1.217,Grey Plover,1
58.82,23.0,2023-03-15,1.212,Grey Plover,1
-69.0,-3.51,2023-03-15,1.207,Grey Plover,1
-65.37,33.05,2023-03-15,1.206,Grey Plover,1
-93.74,38.36,2023-03-15,1.206,Grey Plover,1
-63.67,27.18,2023-03-15,1.204,Grey Plover,1
-77.25,15.69,2023-03-15,1.202,Grey Plover,1
-2.55,42.96,2023-03-15,1.199,Grey Plover,1
-6.67,39.31,2023-03-15,1.192,Grey Plover,1
-1.09,44.71,2023-03-15,1.19,Grey Plover,1
-76.28,31.61,2023-03-15,1.186,Grey Plover,1
-94.47,38.55,2023-03-15,1.183,Grey Plover,1
-60.03,22.11,2023-03-15,1.178,Grey Plover,1
-69.49,-6.65,2023-03-15,1.178,Grey Plover,1
-79.19,29.95,2023-03-15,1.172,Grey Plover,1
99.32,26.31,2023-03-15,1.171,Grey Plover,1
-67.55,32.02,2023-03-15,1.167,Grey Plover,1
-91.08,33.45,2023-03-15,1.166,Grey Plover,1
-93.74,38.55,2023-03-15,1.162,Grey Plover,1
-61.24,23.23,2023-03-15,1.159,Grey Plover,1
-80.65,26.31,2023-03-15,1.158,Grey Plover,1
-67.06,26.96,2023-03-15,1.156,Grey Plover,1
-62.94,24.56,2023-03-15,1.151,Grey Plover,1
-77.01,15.69,2023-03-15,1.149,Grey Plover,1
9.34,43.84,2023-03-15,1.149,Grey Plover,1
58.09,23.67,2023-03-15,1.146,Grey Plover,1
-62.46,13.1,2023-03-15,1.142,Grey Plover,1
-74.34,14.52,2023-03-15,1.133,Grey Plover,1
-94.47,40.97,2023-03-15,1.123,Grey Plover,1
60.03,24.34,2023-03-15,1.118,Grey Plover,1
-1.58,45.39,2023-03-15,1.112,Grey Plover,1
-76.52,31.61,2023-03-15,1.11,Grey Plover,1
-58.09,12.39,2023-03-15,1.1,Grey Plover,1
44.75,26.74,2023-03-15,1.099,Grey Plover,1
41.6,28.46,2023-03-15,1.098,Grey Plover,1
-6.91,39.12,2023-03-15,1.093,Grey Plover,1
-0.12,49.49,2023-03-15,1.093,Grey Plover,1
-93.26,32.64,2023-03-15,1.085,Grey Plover,1
-72.16,31.2,2023-03-15,1.081,Grey Plover,1
41.35,28.68,2023-03-15,1.08,Grey Plover,1
-93.5,39.49,2023-03-15,1.077,Grey Plover,1
-67.79,23.89,2023-03-15,1.077,Grey Plover,1
-78.95,30.16,2023-03-15,1.074,Grey Plover,1
-92.29,28.89,2023-03-15,1.073,Grey Plover,1
9.34,44.01,2023-03-15,1.071,Grey Plover,1
46.2,29.31,2023-03-15,1.069,Grey Plover,1
-67.06,29.95,2023-03-15,1.068,Grey Plover,1
-78.71,17.08,2023-03-15,1.067,Grey Plover,1
-5.46,35.65,2023-03-15,1.067,Grey Plover,1
-68.76,-3.51,2023-03-15,1.062,Grey Plover,1
44.51,26.74,2023-03-15,1.056,Grey Plover,1
3.27,42.96,2023-03-15,1.056,Grey Plover,1
-94.23,38.93,2023-03-15,1.051,Grey Plover,1
-55.42,20.75,2023-03-15,1.047,Grey Plover,1
-68.52,-7.86,2023-03-15,1.044,Grey Plover,1
-2.06,45.73,2023-03-15,1.039,Grey Plover,1
-77.49,20.98,2023-03-15,1.034,Grey Plover,1
-79.68,28.25,2023-03-15,1.03,Grey Plover,1
-62.94,34.66,2023-03-22,34.547,Grey Plover,1
-92.77,29.95,2023-03-22,18.182,Grey Plover,1
-93.5,37.21,2023-03-22,17.804,Grey Plover,1
-92.77,30.16,2023-03-22,17.017,Grey Plover,1
-93.5,37.02,2023-03-22,16.089,Grey Plover,1
-63.91,34.26,2023-03-22,15.885,Grey Plover,1
-92.77,30.36,2023-03-22,14.798,Grey Plover,1
-60.27,36.04,2023-03-22,13.012,Grey Plover,1
0.12,49.02,2023-03-22,10.844,Grey Plover,1
-93.26,37.4,2023-03-22,10.744,Grey Plover,1
-73.37,31.2,2023-03-22,10.39,Grey Plover,1
-93.5,37.4,2023-03-22,10.112,Grey Plover,1
-93.26,37.21,2023-03-22,9.993,Grey Plover,1
-80.16,18.24,2023-03-22,9.599,Grey Plover,1
-73.13,31.2,2023-03-22,8.894,Grey Plover,1
0.36,49.02,2023-03-22,8.346,Grey Plover,1
-6.67,40.97,2023-03-22,8.264,Grey Plover,1
-79.92,18.24,2023-03-22,8.082,Grey Plover,1
-64.88,33.45,2023-03-22,7.872,Grey Plover,1
-60.03,36.24,2023-03-22,7.48,Grey Plover,1
0.12,49.33,2023-03-22,7.18,Grey Plover,1
-93.02,29.95,2023-03-22,6.955,Grey Plover,1
-79.92,27.61,2023-03-22,6.672,Grey Plover,1
-63.18,34.66,2023-03-22,6.114,Grey Plover,1
-72.88,31.2,2023-03-22,5.909,Grey Plover,1
-59.79,36.24,2023-03-22,5.787,Grey Plover,1
-73.85,31.2,2023-03-22,5.615,Grey Plover,1
-72.64,31.2,2023-03-22,5.569,Grey Plover,1
-79.68,18.24,2023-03-22,5.491,Grey Plover,1
-93.5,37.6,2023-03-22,5.302,Grey Plover,1
-73.61,31.2,2023-03-22,5.271,Grey Plover,1
-74.34,14.75,2023-03-22,5.238,Grey Plover,1
-72.4,30.99,2023-03-22,5.22,Grey Plover,1
-64.88,33.25,2023-03-22,5.133,Grey Plover,1
-71.91,32.02,2023-03-22,5.083,Grey Plover,1
-71.67,31.82,2023-03-22,5.041,Grey Plover,1
-75.55,31.61,2023-03-22,5.012,Grey Plover,1
2.3,48.21,2023-03-22,4.844,Grey Plover,1
34.32,-4.48,2023-03-22,4.751,Grey Plover,1
1.09,48.38,2023-03-22,4.571,Grey Plover,1
2.79,48.21,2023-03-22,4.505,Grey Plover,1
-92.77,29.73,2023-03-22,4.503,Grey Plover,1
-71.43,32.02,2023-03-22,4.447,Grey Plover,1
-79.43,18.01,2023-03-22,4.443,Grey Plover,1
-74.34,14.99,2023-03-22,4.385,Grey Plover,1
-71.67,32.23,2023-03-22,4.322,Grey Plover,1
-80.16,27.39,2023-03-22,4.3,Grey Plover,1
-75.8,31.61,2023-03-22,4.29,Grey Plover,1
-73.85,31.41,2023-03-22,4.279,Grey Plover,1
-91.8,34.86,2023-03-22,4.269,Grey Plover,1
33.84,-5.69,2023-03-22,4.2,Grey Plover,1
-93.26,37.6,2023-03-22,4.138,Grey Plover,1
-59.79,36.43,2023-03-22,4.006,Grey Plover,1
34.56,-3.76,2023-03-22,3.977,Grey Plover,1
-71.67,32.02,2023-03-22,3.976,Grey Plover,1
-78.95,29.73,2023-03-22,3.973,Grey Plover,1
-71.91,31.82,2023-03-22,3.973,Grey Plover,1
-71.43,32.23,2023-03-22,3.942,Grey Plover,1
-70.94,32.23,2023-03-22,3.913,Grey Plover,1
