species,species_id,individual-local-identifier,date,daily_dist_km,avg_speed_kmh,max_speed_kmh,pct_migrating
Grey Plover,1,113997,2012-04-21,67.36258197293498,20.150426748898887,200.0,15.384615384615385
Grey Plover,1,Yanis,2012-03-09,58.114190030959264,4.250378073441172,7.776271373569888,0.0
Grey Plover,1,Alba,2012-01-13,53.458891355117416,8.609996003360598,34.60489117777217,16.666666666666664
Grey Plover,1,Yanis,2012-04-12,36.10949737831027,4.648519137185309,9.243452000138674,0.0
Grey Plover,1,Magnus,2012-07-09,86.69819455289647,20.32067826085596,78.31628408122361,50.0
Grey Plover,1,Emma,2012-12-09,1.6201868312014287,0.01310595135791197,0.01310595135791197,0.0
Grey Plover,1,113999,2012-11-19,18.497070128868238,3.258126678326035,7.034791121214576,0.0
Grey Plover,1,Magnus,2012-07-31,383.34033600127265,50.85893859460129,200.0,63.63636363636363
Grey Plover,1,Emma,2012-07-12,78.08688384554594,50.81490590127974,189.96864892761053,42.857142857142854
Grey Plover,1,Emma,2012-05-08,51.27790099212275,21.851976996214123,156.656126871322,12.5
Grey Plover,1,114001,2012-07-24,238.33882733838806,35.63087442686524,200.0,32.25806451612903
Grey Plover,1,Achilles,2011-05-21,192.66170014147468,42.58498794956036,200.0,75.0
Grey Plover,1,Emma,2011-06-14,270.1097672029512,35.4597229407431,200.0,45.0
Grey Plover,1,Emma,2012-01-12,171.4255932811091,6.237691107807338,10.40401848855624,0.0
Grey Plover,1,Alba,2011-08-18,6.722713932279718,1.3781117204734192,1.632212211832496,0.0
Grey Plover,1,Magnus,2012-08-06,35.323105489630464,11.836909497239315,46.10227701560021,29.411764705882355
Grey Plover,1,Emma,2011-11-15,4.612000669061114,2.1096831315265527,4.197983686608512,0.0
Grey Plover,1,Emma,2012-02-17,11.390472165239485,0.19504233159656653,0.19504233159656653,0.0
Grey Plover,1,Magnus,2011-11-09,873.2442645211856,52.83147154534264,78.79645308170888,66.66666666666666
Grey Plover,1,113996,2012-08-04,90.32681975713217,13.072901518196923,54.448970250651676,29.629629629629626
Grey Plover,1,Emma,2011-07-11,116.9969970268054,22.412642660604853,78.688279656455,42.857142857142854
Grey Plover,1,Emma,2012-12-29,9.451150335155441,0.1534422957015211,0.1534422957015211,0.0
Grey Plover,1,Yanis,2012-11-29,696.2291983218417,75.8431767670098,133.6107472232221,80.0
Grey Plover,1,Magnus,2012-08-14,192.8895426969528,29.726640031447946,200.0,25.0
Grey Plover,1,113999,2012-10-29,74.24809515022089,10.102015153551331,35.63715898872762,20.0
Grey Plover,1,Emma,2011-06-22,48.92890932778084,10.430649244600193,34.538831637539,28.57142857142857
Grey Plover,1,Alba,2011-12-09,104.51140241084207,34.47913696296862,200.0,33.33333333333333
Grey Plover,1,Magnus,2012-07-03,174.8043909137128,30.250603749868105,200.0,46.875
Grey Plover,1,113998,2012-04-26,8.616746350372864,1.184978543512164,3.7341144926595997,0.0
Grey Plover,1,Yanis,2011-06-05,36.98776389899972,5.309737012618222,21.01800813831809,14.285714285714285
Grey Plover,1,113999,2012-10-15,24.27491132659293,15.170332563136967,45.067104918893406,33.33333333333333
Grey Plover,1,114001,2012-07-20,9.91901428451419,9.08087197055611,25.158189491437923,16.666666666666664
Grey Plover,1,Yanis,2012-08-01,1502.934978513759,54.838361733822175,200.0,82.75862068965517
Grey Plover,1,Yanis,2013-04-02,527.8497752859367,4.96434049081452,7.6037958206182275,0.0
Grey Plover,1,Magnus,2011-10-05,176.09680302209793,31.218421929548562,121.92322040704263,25.0
Grey Plover,1,Magnus,2011-04-05,204.58299133404722,84.45414368945679,200.0,66.66666666666666
Grey Plover,1,Yanis,2011-07-05,6.426473082960988,1.3729116207210406,2.2412255219224266,0.0
Grey Plover,1,Magnus,2012-06-27,167.66295918601202,37.79894137418212,200.0,33.33333333333333
Grey Plover,1,Yanis,2013-03-22,2.4903754464501353,0.4063523368182245,0.4063523368182245,0.0
Grey Plover,1,113998,2012-07-09,121.44325502202022,20.04751287116319,45.811669999094924,60.0
Grey Plover,1,113997,2012-04-26,11.602410351996165,1.1915102966179438,3.3261220362295463,0.0
Grey Plover,1,Magnus,2012-08-03,60.83696099427838,5.151638497572907,22.313325470379702,5.0
Grey Plover,1,Magnus,2012-04-09,17.739838592886656,0.2820311645611526,0.2820311645611526,0.0
Grey Plover,1,Magnus,2012-03-09,35.34499094132856,24.160986882475996,101.48279764382367,20.0
Grey Plover,1,Alba,2012-01-05,38.25855350214031,3.656639096558686,7.2150791774707,0.0
Grey Plover,1,Emma,2012-11-20,16.107565821115244,0.9004303306416747,2.318203041265912,0.0
Grey Plover,1,113996,2012-07-17,11.26296644553404,8.044418777114146,11.709917749830945,0.0
Grey Plover,1,114001,2012-08-02,186.29388129077745,27.195669162685586,200.0,46.42857142857143
Grey Plover,1,Emma,2012-11-04,7.907982608055647,0.5903999496830333,1.1493264046556573,0.0
Grey Plover,1,Yanis,2013-06-30,46.04777915312496,131.03424361053555,200.0,100.0
Grey Plover,1,113999,2012-09-23,27.460438721171716,5.262125483617759,14.422899281207243,0.0
Grey Plover,1,Magnus,2011-04-19,18.68668569153093,4.26007827888253,8.001283395435978,0.0
Grey Plover,1,114001,2012-11-18,41.786298439367016,6.335312745283253,27.957956357675776,14.285714285714285
Grey Plover,1,113999,2012-10-11,10.811222652354498,1.7098601522200223,4.476986925420117,0.0
Grey Plover,1,Yanis,2013-09-27,82.89942175769757,4.978087747690126,12.284727962752505,0.0
Grey Plover,1,Yanis,2012-07-13,3.8007401297726133,8.358888232227091,16.196589268204292,50.0
Grey Plover,1,113997,2012-05-27,0.5167484466307967,0.010934418027595443,0.010934418027595443,0.0
Grey Plover,1,Yanis,2012-12-30,2.2803551567695353,0.033845018920947115,0.033845018920947115,0.0
Grey Plover,1,Yanis,2012-12-13,26.60440732795882,5.134833731900136,9.260413365535491,0.0
Grey Plover,1,Alba,2011-09-02,3.6836810868917227,0.06864463919834254,0.06864463919834254,0.0
Grey Plover,1,Yanis,2013-07-27,160.83548020850125,21.676239374193724,200.0,43.333333333333336
Grey Plover,1,Alba,2012-01-19,6.405255284272531,1.7187569285120003,2.8964840629882587,0.0
Grey Plover,1,Alba,2011-08-07,16.12179297525383,2.252466979890945,4.362266581275693,0.0
Grey Plover,1,114001,2012-11-23,2.746802759318667,0.5316678280309264,0.5316678280309264,0.0
Grey Plover,1,Magnus,2011-05-25,83.4535034853115,50.300183655984,165.68421696862998,50.0
Grey Plover,1,113998,2012-04-30,14.43117936523247,3.005375679503014,12.81757529183899,0.0
Grey Plover,1,Magnus,2011-06-02,94.20052250474134,19.61050260235412,38.76260839582205,50.0
Grey Plover,1,113999,2012-06-27,24.230191961995168,0.5295863121660521,0.5295863121660521,0.0
Grey Plover,1,Yanis,2012-07-07,148.71354014215854,24.089950489848764,200.0,34.285714285714285
Grey Plover,1,114001,2012-10-10,1.7750215333549217,0.9022726692996619,1.7805393623446593,0.0
Grey Plover,1,113997,2012-05-19,1.8839051629803631,4.297682184970603,8.164867301077878,0.0
Grey Plover,1,114002,2012-06-14,9.479163206702928,0.7830592423914466,1.449073644642902,0.0
Grey Plover,1,114001,2012-08-08,13.250005836189514,9.26387892612665,18.385215484301828,50.0
Grey Plover,1,Magnus,2011-04-25,226.9204843701338,48.780750871081246,115.38159172856693,66.66666666666666
Grey Plover,1,Yanis,2012-05-31,760.5936156102985,13.220498067224531,13.220498067224531,0.0
Grey Plover,1,113996,2012-08-06,335.2585243116964,74.72620025811487,200.0,78.26086956521739
Grey Plover,1,Yanis,2012-07-29,116.62447282926799,28.813992953521026,200.0,37.93103448275862
Grey Plover,1,Emma,2012-07-22,30.559136078597888,4.758819443821313,17.784733577357674,15.384615384615385
Grey Plover,1,Emma,2011-12-10,11.866053794672347,0.6165102267542978,1.5451885532437981,0.0
Grey Plover,1,Emma,2012-10-16,28.85764439262758,3.4218546931651685,10.30819910521706,0.0
Grey Plover,1,Achilles,2011-05-27,38.9686801748378,12.321030092167229,12.321030092167229,0.0
Grey Plover,1,Yanis,2013-04-04,29.56951297484573,6.559223431672676,12.923069136982123,0.0
Grey Plover,1,Emma,2011-10-25,5.208570633654183,0.6910608777678889,1.380074481752007,0.0
Grey Plover,1,Yanis,2011-05-25,43.11925852155579,52.105534364884996,200.0,25.0
Grey Plover,1,Yanis,2012-03-18,32.36948757066395,3.5636996731571156,7.356307728738675,0.0
Grey Plover,1,113999,2012-06-17,22.171253479361898,20.204061390996756,138.45560755250034,20.0
Grey Plover,1,Emma,2011-11-26,26.132980498891772,5.947697262970461,11.873841302460855,0.0
Grey Plover,1,113998,2012-06-15,2.201875695457682,7.297721718589043,11.430983898992615,0.0
Grey Plover,1,Yanis,2012-05-21,43.25883325238018,6.548304749994408,11.080203128408682,0.0
Grey Plover,1,114001,2012-05-24,34.52551514456102,2.283510929022161,5.578898439617835,0.0
Grey Plover,1,114001,2012-06-04,883.5422631521135,97.96223634859025,200.0,78.94736842105263
Grey Plover,1,113999,2013-01-14,12.850631696767797,4.306289987023693,12.152867899960748,0.0
Grey Plover,1,Yanis,2011-08-16,11.268965285496307,6.500060088679391,21.382300271396833,25.0
Grey Plover,1,114001,2012-10-29,4.049153344215732,0.5922046373198631,0.7168827160875325,0.0
Grey Plover,1,Magnus,2012-06-07,484.4969578342826,6.922335698173988,7.4818113457406685,0.0
Grey Plover,1,Yanis,2011-05-22,158.522894433934,10.169156596197768,48.404771785986334,20.0
Grey Plover,1,113999,2012-12-31,21.76761736913115,20.450589382924385,175.15214337988442,20.0
Grey Plover,1,Yanis,2013-06-26,192.1778075906472,39.49441099901683,200.0,35.714285714285715
Grey Plover,1,Emma,2012-12-01,10.606010515402097,0.8718075565376715,1.504063738449708,0.0
Grey Plover,1,113999,2013-01-19,18.53064574079587,1.4657488752748384,3.440530162335369,0.0
Grey Plover,1,113999,2012-08-02,30.75049251271159,5.733921889725435,20.90754373328195,9.090909090909092
Grey Plover,1,113999,2012-09-16,13.624431130839207,1.732290547708926,4.395401075890628,0.0
Grey Plover,1,Emma,2012-03-28,30.983327615833474,17.401886624317154,49.989028003716655,33.33333333333333
Grey Plover,1,Alba,2012-02-01,60.10742244355011,9.085574745360631,18.185294319445084,25.0
Grey Plover,1,Magnus,2012-08-17,47.460089195826306,21.789842725103778,115.98722471135463,16.666666666666664
Grey Plover,1,Magnus,2012-06-02,2501.6896824399887,107.2820449452007,200.0,96.0
Grey Plover,1,Yanis,2012-04-06,670.586479822387,71.31817006842044,200.0,66.66666666666666
Grey Plover,1,Yanis,2011-09-28,148.3317302342262,29.572036080310124,149.40846269039002,36.36363636363637
Grey Plover,1,Yanis,2013-09-04,141.79206067226036,24.063101453465972,90.27709399120023,44.44444444444444
Grey Plover,1,Yanis,2012-10-14,135.59204443296773,30.906555913434367,61.050038691622184,50.0
Grey Plover,1,Emma,2013-02-16,13.463007671800893,0.38127775957226795,0.6432309553009569,0.0
Grey Plover,1,114001,2012-07-10,23.009342185906693,3.50131912262864,8.75999090135539,0.0
Grey Plover,1,Magnus,2011-10-28,9.726593974293039,0.1431229212869344,0.1431229212869344,0.0
Grey Plover,1,113997,2012-05-23,108.28065741986279,24.169815282236335,200.0,28.57142857142857
Grey Plover,1,Magnus,2011-08-15,150.37596817614596,43.419092562403385,200.0,42.857142857142854
Grey Plover,1,Yanis,2013-01-25,3.5052598241904054,3.0884822549125635,5.880025186550618,0.0
Grey Plover,1,Yanis,2011-08-11,37.11054466159567,9.056969729648836,30.690856835160712,22.22222222222222
Grey Plover,1,Magnus,2012-04-04,51.543443089098076,6.864354877867884,14.789290795900818,0.0
Grey Plover,1,Yanis,2013-02-08,2.651386166004703,2.1321653247651606,4.176588832543171,0.0
Grey Plover,1,Alba,2012-01-10,47.09916772779443,3.7410207021066064,19.095191996504848,12.5
Grey Plover,1,Emma,2011-06-11,453.2780011730603,21.584585105430012,89.39219708937942,28.57142857142857
Grey Plover,1,113999,2012-06-08,35.16236490914133,28.284860283396824,164.1020031064169,50.0
Grey Plover,1,Emma,2011-12-29,4.5161659741118765,0.195230473270477,0.36839005768810706,0.0
Grey Plover,1,Magnus,2011-07-21,41.552156143765046,9.610822922512956,15.203395645683399,50.0
Grey Plover,1,113997,2012-05-09,26.684991348303907,1.949379378298401,3.222355166417268,0.0
Grey Plover,1,Magnus,2012-06-25,8.057306730818459,2.90914396302956,7.521262108295728,0.0
Grey Plover,1,Yanis,2013-09-18,170.32209547880862,16.476147872577133,44.971540647871244,42.857142857142854
Grey Plover,1,Emma,2012-08-10,916.5701653415508,20.081797662122376,41.17458403697882,33.33333333333333
Grey Plover,1,Yanis,2013-04-15,8.052463836867727,46.51771934302978,152.8602080106326,50.0
Grey Plover,1,113996,2012-07-02,5.9351935133498195,4.836506640386983,14.727653364264903,0.0
Grey Plover,1,113998,2012-06-25,43.55561744143552,9.244279227422657,47.666839801567654,19.047619047619047
Grey Plover,1,Yanis,2011-06-30,134.90243061175113,29.28363652692847,200.0,30.0
Grey Plover,1,Emma,2012-07-06,236.4268064431608,24.57331881075595,200.0,42.10526315789473
Grey Plover,1,Emma,2012-02-03,32.490688013474106,4.426854925932109,10.938459692648461,0.0
Grey Plover,1,Magnus,2011-11-29,12.313566921449084,0.7449049696605462,1.4474391861683509,0.0
Grey Plover,1,Alba,2011-09-13,367.2387095455453,37.76307551779362,200.0,16.666666666666664
Grey Plover,1,Alba,2011-12-12,9.283863153528216,5.289200797420242,22.394803466209513,20.0
Grey Plover,1,Magnus,2012-06-13,76.67953385197235,16.04017930822605,132.1391890357178,20.0
Grey Plover,1,Yanis,2012-08-28,2.011063536676235,0.0691101489365473,0.10943227957137332,0.0
Grey Plover,1,114001,2012-07-11,8.838024443520284,14.93512145833527,55.31075262864251,20.0
Grey Plover,1,114001,2012-07-29,20.055685051049352,21.041440442211407,36.70713017818153,66.66666666666666
Grey Plover,1,Yanis,2012-12-05,0.8903258123842914,0.19173134680764783,0.19173134680764783,0.0
Grey Plover,1,Yanis,2012-06-17,42.630103373083394,6.240163544606446,23.909460997650058,16.666666666666664
Grey Plover,1,113998,2012-05-07,78.89413489120629,7.987623064020734,33.941371962411054,11.11111111111111
Grey Plover,1,Emma,2011-08-04,910.0674305397517,54.669940949621044,138.85932101072532,33.33333333333333
Grey Plover,1,Yanis,2013-10-19,22.168334128060934,51.92642202488708,177.54171495660083,33.33333333333333
Grey Plover,1,Magnus,2011-10-08,36.77676377575506,7.886380735234998,19.78054647775428,33.33333333333333
Grey Plover,1,114001,2012-10-17,4.885164613076227,0.617369684670532,1.2058199671443077,0.0
Grey Plover,1,Yanis,2012-02-25,2.2021843600460267,0.7284754570350102,1.3887634205224857,0.0
Grey Plover,1,Yanis,2012-07-18,481.3698718788571,26.796201715967122,200.0,39.285714285714285
Grey Plover,1,Yanis,2012-10-12,4.836469058138372,0.6759303004502557,0.6759303004502557,0.0
Grey Plover,1,Magnus,2011-08-07,169.39879467257146,86.56008953561566,200.0,60.0
Grey Plover,1,Yanis,2011-09-17,51.479052483654,4.602985396283126,16.667237468860925,7.142857142857142
Grey Plover,1,Magnus,2011-06-20,111.6251978296549,20.13078409912622,20.13078409912622,50.0
Grey Plover,1,Emma,2012-09-14,6.418254119239636,0.10642694206123651,0.10642694206123651,0.0
Grey Plover,1,Emma,2012-08-18,588.639780228651,52.66191821384192,200.0,71.42857142857143
Grey Plover,1,Alba,2011-08-25,4.535501409861879,1.1850453316005416,1.7484062830982152,0.0
Grey Plover,1,113999,2012-08-27,405.4478070800585,11.688397619639858,88.9001148590776,15.384615384615385
Grey Plover,1,Magnus,2011-08-03,33.1360287299705,3.705366862338761,7.036814474288504,0.0
Grey Plover,1,Yanis,2013-06-23,2.208281334001799,4.694339895458861,9.372704277233987,0.0
Grey Plover,1,Yanis,2012-01-24,35.21845642357932,12.535519332748816,30.740981289958206,25.0
Grey Plover,1,Yanis,2012-09-24,84.2778931196795,69.36206292233034,192.4467212523688,66.66666666666666
Grey Plover,1,Emma,2013-03-18,19.737237054554686,2.441993188015992,4.66742637706426,0.0
Grey Plover,1,Magnus,2012-01-03,6.24470682700724,0.17923526265299022,0.336470626179214,0.0
Grey Plover,1,Yanis,2013-07-19,428.575562712968,43.476037394265816,200.0,43.47826086956522
Grey Plover,1,113999,2012-07-11,61.84410681163621,17.158177014883314,80.79340295202866,28.57142857142857
Grey Plover,1,Magnus,2012-10-30,8.501747466681437,0.13803280933763812,0.13803280933763812,0.0
Grey Plover,1,Achilles,2011-05-10,127.84997537529028,69.0983505793263,200.0,45.45454545454545
Grey Plover,1,Yanis,2012-08-03,89.20624930672088,2.9162194475473004,6.324149566592903,0.0
Grey Plover,1,Emma,2011-12-07,20.803977601691734,0.16509309921567167,0.16509309921567167,0.0
Grey Plover,1,Magnus,2011-06-08,53.58202561404298,0.6646450258795806,1.1417073338300696,0.0
Grey Plover,1,Emma,2012-05-05,16.60544134046102,0.292834799602528,0.292834799602528,0.0
Grey Plover,1,Magnus,2011-06-28,105.79837852311397,29.12649685123052,200.0,20.0
Grey Plover,1,Magnus,2012-08-28,88.4353030978436,4.455225689715366,8.352715389644173,0.0
Grey Plover,1,113997,2012-05-05,49.0207637556811,8.517322319451065,40.82978921116389,9.090909090909092
Grey Plover,1,Emma,2012-07-28,2491.1554936270304,63.49357360694108,102.07906424521863,100.0
Grey Plover,1,113999,2012-07-25,36.425358536662,35.52732753052942,200.0,41.66666666666667
Grey Plover,1,Magnus,2012-11-20,786.5954605465128,1.2907429723936956,1.5033269236043654,0.0
Grey Plover,1,Yanis,2013-03-13,24.809571588477077,2.5451400010816654,4.66505726823251,0.0
Grey Plover,1,Yanis,2012-06-18,6.2096528219000415,13.77767298221626,19.29237070357538,50.0
Grey Plover,1,Yanis,2013-05-02,66.40371124813637,9.041525724270127,27.680803788280915,12.5
Grey Plover,1,Emma,2013-02-08,23.939853820935603,1.7764146150537428,3.509426001143223,0.0
Grey Plover,1,113998,2012-05-19,95.27984721324944,16.40095353505838,72.09916347641924,33.33333333333333
Grey Plover,1,113998,2012-07-23,4.1340656344497075,6.889409520680281,12.207658836864352,0.0
Grey Plover,1,Yanis,2013-06-10,993.8062675470171,26.05027670260211,200.0,41.66666666666667
Grey Plover,1,Magnus,2011-05-30,25.060374973437725,55.072462028936314,200.0,25.0
Grey Plover,1,Magnus,2012-07-12,5.947106938971788,6.4506131305509,6.4506131305509,0.0
Grey Plover,1,113999,2012-09-21,14.249911894101428,2.7210006189997884,9.409524625508846,0.0
Grey Plover,1,Yanis,2013-10-05,414.78933612228076,43.17608227128077,200.0,55.55555555555556
Grey Plover,1,Emma,2012-04-06,23.011202247268546,17.29147760129451,49.551113725783324,33.33333333333333
Grey Plover,1,Magnus,2012-12-02,4.607692121922705,0.07351299016110288,0.07351299016110288,0.0
Grey Plover,1,Magnus,2012-06-24,24.11965297935087,2.7601402805092117,5.568671962101458,0.0
Grey Plover,1,Emma,2011-07-17,29.64034964376791,9.207956231252227,33.27502765488561,21.052631578947366
Grey Plover,1,113998,2012-08-01,41.793249337062576,8.575904518311443,32.93938443506207,15.384615384615385
Grey Plover,1,Yanis,2012-09-25,96.5486591073957,17.184328016539173,38.00843858228906,33.33333333333333
Grey Plover,1,Achilles,2011-04-18,7.931713906433318,2.617894518980626,5.407994067622371,0.0
Grey Plover,1,114002,2012-06-02,1753.2551662850485,5.418067897654876,5.418067897654876,0.0
Grey Plover,1,Yanis,2013-08-29,17.041906007334457,9.29104758107265,22.739687585511657,33.33333333333333
Grey Plover,1,113999,2012-10-27,66.912512588411,7.475617472951119,35.202153812679654,22.22222222222222
Grey Plover,1,Alba,2011-09-03,23.623605108755363,3.0322851794771055,5.6694218423674085,0.0
Grey Plover,1,Emma,2013-03-23,95.82733472419761,52.67423796230907,177.79696378797001,50.0
Grey Plover,1,113999,2012-06-26,70.55287566566497,47.27132754326973,200.0,75.0
Grey Plover,1,Yanis,2013-10-27,107.45727477659374,35.52178798238463,104.58856754933517,33.33333333333333
Grey Plover,1,Emma,2013-02-27,3.0164845668506524,0.05197972592040949,0.05197972592040949,0.0
Grey Plover,1,Alba,2011-11-09,95.7612435248605,12.777676339559749,43.70224595958435,33.33333333333333
Grey Plover,1,Yanis,2011-10-04,10.75231816586051,2.3043470984907626,3.8478579792572254,0.0
Grey Plover,1,Yanis,2011-07-11,53.41285551787837,5.0267667919043415,21.882224843266208,20.0
Grey Plover,1,Alba,2011-10-11,11.00513644686563,2.8785642655813124,6.300742755051519,0.0
Grey Plover,1,Magnus,2011-08-04,19.71052073020475,4.093318466494241,4.803417047111887,0.0
Grey Plover,1,113996,2012-07-12,37.96205890590117,7.855694828648688,40.63366944377183,15.384615384615385
Grey Plover,1,114001,2012-10-02,4.71938076139077,0.619556630415689,1.5644010340728196,0.0
Grey Plover,1,Yanis,2012-04-15,37.509210965042676,0.5486119847326423,0.5486119847326423,0.0
Grey Plover,1,Yanis,2011-09-09,8.571426638450543,2.928733475552577,2.928733475552577,0.0
Grey Plover,1,Yanis,2013-04-07,77.45912384092671,4.9978985547042765,14.79574997073215,0.0
Grey Plover,1,113996,2012-07-16,74.37918918087504,7.238822674849274,42.588462182073236,9.090909090909092
Grey Plover,1,114001,2012-11-11,26.850576556953534,2.8989925205305824,6.61225400189679,0.0
Grey Plover,1,113999,2012-09-01,12.563997005228325,4.207761529343636,13.931678137606754,0.0
Grey Plover,1,Achilles,2011-04-10,18.32308037731192,3.270936394175581,8.04418028953611,0.0
Grey Plover,1,114001,2012-08-18,1870.7875947506423,9.879220725944103,40.7886012641529,11.11111111111111
Grey Plover,1,Alba,2011-12-25,80.46694962340976,5.105456219143676,18.818555966480893,20.0
Grey Plover,1,Yanis,2012-04-25,9.965693486080323,0.16934857941887732,0.16934857941887732,0.0
Grey Plover,1,Yanis,2012-05-20,8.16583662570244,4.2498721420575905,12.227069105917472,0.0
Grey Plover,1,Emma,2012-04-14,23.1660194711391,4.961321803049664,9.818767235922094,0.0
Grey Plover,1,113997,2012-06-01,1175.4568878572693,11.512152154724603,22.662802725003598,50.0
Grey Plover,1,113999,2012-10-22,14.312617298576722,3.3368106842248455,12.675528478364283,0.0
Grey Plover,1,114001,2012-06-24,53.5879814446255,25.345127653114176,87.79751516234528,50.0
Grey Plover,1,Yanis,2012-10-17,58.364875724987456,8.721714735202024,17.961333389924587,33.33333333333333
Grey Plover,1,Emma,2012-05-19,155.3519848926058,35.64962561926627,200.0,58.333333333333336
Grey Plover,1,Alba,2011-11-04,15.763439982116466,5.944025314579452,22.098132832948327,16.666666666666664
Grey Plover,1,Yanis,2013-09-29,29.561761591530296,3.647674572624233,13.851924364969273,0.0
Grey Plover,1,Yanis,2011-10-09,50.52876850501465,1.6610955614504361,5.879587162567524,0.0
Grey Plover,1,Yanis,2013-01-16,12.707582563251691,1.1226152385144004,3.20268459729514,0.0
Grey Plover,1,Yanis,2012-07-01,72.99041019773635,29.299636591917896,200.0,28.57142857142857
Grey Plover,1,Magnus,2011-12-25,22.627658925620548,0.37595904006941294,0.59116616131522,0.0
Grey Plover,1,Emma,2011-11-02,38.77898525394824,5.74649343766695,11.179316906783036,0.0
Grey Plover,1,Yanis,2011-05-02,13.436416277876559,1.2045594789244536,2.219274963511185,0.0
Grey Plover,1,Emma,2011-07-16,16.86959908061642,7.9237209298493765,18.93918488667171,33.33333333333333
Grey Plover,1,113997,2012-04-19,8.587525156111363,5.688775987086876,10.138711569509182,0.0
Grey Plover,1,Alba,2011-10-02,13.055808188492762,5.877986497850849,21.641911053628395,25.0
Grey Plover,1,113998,2012-07-06,144.57853127218587,8.225996287728028,28.61305484010055,21.428571428571427
Grey Plover,1,113999,2012-05-25,42.238463863236,10.123554197580933,43.880493489337894,20.0
Grey Plover,1,114001,2012-06-07,141.85330371241884,47.072601502252375,200.0,63.63636363636363
Grey Plover,1,Yanis,2012-09-13,12.892473743198217,1.7949770065931956,3.536824449013264,0.0
Grey Plover,1,Magnus,2011-07-04,11.317437038268547,21.013769837120016,81.25040135182336,20.0
Grey Plover,1,114000,2012-04-28,6.44907446245582,1.270841820912653,2.6049154566206143,0.0
Grey Plover,1,Yanis,2012-02-02,6.8283340560872565,0.1006308467036222,0.1006308467036222,0.0
Grey Plover,1,Emma,2012-07-19,26.039278139241716,5.062936319486171,17.337720125626376,12.5
Grey Plover,1,Magnus,2012-02-21,44.528073956783885,4.697702211840141,8.161766777804353,0.0
Grey Plover,1,Yanis,2013-10-11,3.292698038244625,1.270741444924534,2.397193791769281,0.0
Grey Plover,1,113999,2012-11-07,11.313918214103953,12.936292380302481,71.31805858056819,16.666666666666664
Grey Plover,1,114001,2012-09-25,10.427363054856375,0.9295655044451507,1.6829616051062024,0.0
Grey Plover,1,Magnus,2012-03-12,1043.1601292684322,16.201906480818145,17.48009281078239,50.0
Grey Plover,1,113999,2012-08-05,72.22501578643416,28.45206176739091,200.0,41.37931034482759
Grey Plover,1,Yanis,2012-05-12,3.9306085247013476,0.3519852618280474,0.6656126060799114,0.0
Grey Plover,1,Magnus,2011-05-04,1.4470292948499828,0.17634154095866553,0.17634154095866553,0.0
Grey Plover,1,Emma,2011-06-17,591.3159335102212,49.4262312962806,200.0,61.111111111111114
Grey Plover,1,114001,2012-09-20,15.029069350445955,6.118377620356682,31.726467494592427,14.285714285714285
Grey Plover,1,Emma,2012-08-07,43.810028101470486,2.297111691956663,5.096777901850334,0.0
Grey Plover,1,Yanis,2012-02-10,22.01603772754647,7.283849757453518,18.008446102678878,33.33333333333333
Grey Plover,1,Yanis,2012-02-16,53.0051897527169,4.118086474017963,12.036725224438197,0.0
Grey Plover,1,Emma,2012-02-14,9.57070216151611,0.833637475749072,1.4515698771450052,0.0
Grey Plover,1,Emma,2012-07-11,132.9098778601928,8.958619869805146,20.488496259029287,25.0
Grey Plover,1,Alba,2011-08-26,4.97343873896795,1.773346123984213,4.927669089965018,0.0
Grey Plover,1,Magnus,2012-08-08,10.481331281092352,1.5006491813169207,4.005682512348904,0.0
Grey Plover,1,113999,2012-11-05,44.754782597931225,3.070111608061225,11.73778173709978,0.0
Grey Plover,1,114001,2012-10-11,15.469735221556913,2.588002926424211,9.442124601647794,0.0
Grey Plover,1,Yanis,2011-05-19,114.49927995068717,26.466651805538284,167.56563788934503,30.0
Grey Plover,1,Yanis,2011-08-02,88.94742185626195,9.241049679513734,25.850695150338698,33.33333333333333
Grey Plover,1,Yanis,2013-06-07,572.8202756834634,55.80035475977573,200.0,61.111111111111114
Grey Plover,1,Yanis,2013-03-27,88.74498613101798,2.0960052692367954,5.0589883616224975,0.0
Grey Plover,1,Magnus,2012-05-16,91.93288462415248,44.75032684127392,200.0,25.0
Grey Plover,1,113997,2012-05-02,14.897985202010268,7.2187461817964405,19.449205035588555,25.0
Grey Plover,1,Alba,2011-11-25,40.43598091049361,6.240099608267529,15.542019535263789,20.0
Grey Plover,1,Yanis,2013-03-07,5.599900209612095,2.215933369096649,4.391222301519675,0.0
Grey Plover,1,113998,2012-06-29,258.276557548229,13.737068739885109,31.355183823969195,45.45454545454545
Grey Plover,1,Emma,2011-10-27,71.2582376748476,11.860501862900842,27.909461313161508,33.33333333333333
Grey Plover,1,Emma,2011-07-19,139.1849434605843,30.043657167592162,125.93020684345399,41.66666666666667
Grey Plover,1,Magnus,2012-06-10,7.0414343875509635,1.9743149065366168,3.8489164293974905,0.0
Grey Plover,1,Emma,2011-08-05,107.51296464110736,20.54387859384217,20.54387859384217,100.0
Grey Plover,1,Magnus,2011-05-22,95.07866533662917,8.398854111169545,20.634951860909272,20.0
Grey Plover,1,Emma,2011-11-10,4.857092401834899,0.08540776948471468,0.08540776948471468,0.0
Grey Plover,1,Yanis,2013-07-05,363.34673685037313,47.679725923384,200.0,45.16129032258064
